id,title,artist_name,genres,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
11755,Middletown,Misc Traditional,folk,,,/mxl/11/17/QmTeD4BcNB9r2tyvLekESjqV6APwkLtw9c9ScwUmuRjnpi.mxl,No Lyrics,0.36764705882352944,25.0,68.0,0.7804878048780488,0.4626116277656257,41.25396825396827,5.890243902439024,15.0,0.6
11756,imagine,Pentatonix,pop,,,/mxl/11/17/QmTeXRitV1BYz1NfanDCcrKjAu8M5uWdPn7EqvFtJpoH7E.mxl,English,0.4983164983164983,296.0,594.0,2.0,1.5833593515554805,37.600337806117906,4.88135593220339,136.0,0.4594594594594595
11757,Down by the Salley Gardens,Misc Traditional,folk,,,/mxl/11/17/QmTeTDiHhUfDfGJqY21R1GmGjnort9yrQ5z9KKaPBvnyUW.mxl,English,1.125,72.0,64.0,0.5980392156862745,0.6427926802902153,30.368879946344734,2.3529411764705883,34.0,0.4722222222222222
11758,A Babe Is Born,Misc Traditional,folk,,,/mxl/11/9/QmTaQzema3Dt1cruKXzhEdbA74RyfzgkCrEbBW8zL5mXcm.mxl,English,0.8333333333333334,30.0,36.0,1.1724137931034482,0.5613386412448175,24.327485380116972,8.827586206896552,15.0,0.5
11759,christmas lullaby,Melanie,folk,,,/mxl/11/9/QmTafVhDVmyECMY3Q98HXosdKn9NRiCeGSutqyEDkVXXBt.mxl,English,0.599388379204893,196.0,327.0,1.4647887323943662,3.3162609152045524,25.50572764164993,2.2253521126760565,70.0,0.35714285714285715
11760,Christ Was Born In Bethlehem,Misc Traditional,folk,,,/mxl/11/27/QmTJZNSsscBfUMmqSjtTSj9gj4QNg3bpPLwwyVhgD8VWRk.mxl,English,1.015625,65.0,64.0,0.9375,0.5912777477632657,30.243055555555554,1.8359375,38.0,0.5846153846153846
11761,A Carol For Christmas Eve,Misc Traditional,folk,,,/mxl/11/27/QmTJ2c7zQJaPXP3VaGVgu1wiccXTa7ZnjgkEYpqELQctjs.mxl,English,1.369047619047619,115.0,84.0,0.7192982456140351,0.44934205174967357,25.4402642031508,1.355263157894737,50.0,0.43478260869565216
11762,Johnny Has Gone for a Soldier,Misc Traditional,folk,,,/mxl/11/27/QmTJjQDpNXXtcSK1jyZkKFWtfWNwwkbbZnQWAjivCZtsa9.mxl,English,1.109375,71.0,64.0,0.6428571428571429,0.5846680551337461,26.857142857142858,1.2857142857142858,34.0,0.4788732394366197
11763,sussex carol,Misc Traditional,folk,,,/mxl/11/39/QmTQbMM1qemQinb5Y9F2eVGKxLztnwYc91pm3WwpE45LqK.mxl,English,1.1805555555555556,85.0,72.0,0.8452380952380952,0.38299304624155733,22.62382864792501,3.3452380952380953,34.0,0.4
11764,Our Sure Defense,Misc Traditional,folk,,,/mxl/11/16/QmTDV2LaYy42HiVXGAB4Y4jna3MMNnnRpKy2RRm35XU2dF.mxl,No Lyrics,0.06666666666666667,3.0,45.0,1.3548387096774193,0.5417050201208602,13.793103448275861,2.838709677419355,3.0,1.0
11765,Awake Ye Nations Of The Earth,Misc Traditional,folk,,,/mxl/11/14/QmTCj6M1hG6aVaMqzaWb3AXK1Eoc3GsK4nsYxmVqL6WqXn.mxl,English,0.11764705882352941,8.0,68.0,1.641025641025641,0.8393275540170723,47.84313725490197,3.3846153846153846,6.0,0.75
11766,Merrily merrily,Misc Traditional,folk,,,/mxl/11/14/QmTCJPdpm4Ppu572T5cwjJ7aNFscDpvJsfs6g3JYSYUai8.mxl,English,1.4166666666666667,34.0,24.0,0.6818181818181818,0.31546458808571226,32.32323232323232,1.303030303030303,18.0,0.5294117647058824
11767,Royal Day That Chasest Gloom-Woodward,Misc Traditional,folk,,,/mxl/11/14/QmTCveQgA5c5pz8eEQWtRkUuzJX1HXQr8ApD8WSWetzVoY.mxl,English,0.85,68.0,80.0,1.164179104477612,0.426615102327058,30.84577114427861,5.82089552238806,27.0,0.39705882352941174
11768,Meribah (Short),Misc Traditional,folk,,,/mxl/11/14/QmTCd5rmHux42fyDr6LPnTBZjz1Z6Wx4RkgBHrttWvSWBS.mxl,English,0.17857142857142858,5.0,28.0,0.75,0.6180165405913052,27.70833333333333,2.1875,4.0,0.8
11769,auld lang syne,Misc Traditional,folk,,,/mxl/11/21/QmTgrTW7qVmPtrQRLNzCWsUPapirMav2Nfg4GTBGY6j4cn.mxl,Norwegian,0.5625,36.0,64.0,0.8472222222222222,0.6647832190985731,31.309523809523803,2.236111111111111,23.0,0.6388888888888888
11770,21. Anne Marie Bakken,Misc Traditional,folk,,,/mxl/11/21/QmTgt8ovdVkmpKJBqJzDrA7cZphE87eMG3MtN2WBRDTTXb.mxl,Norwegian,1.6833333333333333,101.0,60.0,0.508695652173913,0.40369278405012354,15.323809523809524,1.017391304347826,34.0,0.33663366336633666
11771,Aus Fremden Landen,Misc Traditional,folk,,,/mxl/11/0/QmT1XcNzfHsAaBZPGPKXx7mievhLqbdSYBB6K7TawMtKT1.mxl,Spanish,0.9375,30.0,32.0,0.5446428571428571,0.37531874208899485,20.9281678773204,2.022321428571429,16.0,0.5333333333333333
11772,Acushnet,Misc Traditional,folk,,,/mxl/11/0/QmT1KYLBjCyZmFJL4uKecunbpd2CV13wfNL7oUvzDtgpLy.mxl,No Lyrics,0.1111111111111111,3.0,27.0,0.7272727272727273,0.43677379713332043,66.66666666666667,1.5151515151515151,3.0,1.0
11773,Le maitre de maison,Misc Traditional,folk,,,/mxl/11/0/QmT1VQew7uuWdU5dwwA6N3swE2BAsF8xKGJP4y13bSAvVW.mxl,French,1.5737704918032787,48.0,30.5,0.6382978723404256,0.33742024525858955,25.957446808510632,7.021276595744681,24.0,0.5
11774,Happy Birthday to You,Misc Traditional,folk,,,/mxl/11/0/QmT1Qz5FAZqDyiNNbXNxZdZyoqbf6rMNhaZq64b7gYFhCX.mxl,English,1.0,25.0,25.0,0.5641025641025641,0.5451356827043409,43.88888888888888,1.1282051282051282,14.0,0.56
11775,Cuvil (35555),Misc Traditional,folk,,,/mxl/11/2/QmT3S1C4i2Bx2yfNPz3HHYTwWJNdE2xixPFV77H7fESyy1.mxl,No Lyrics,0.058823529411764705,2.0,34.0,0.5333333333333333,0.22110831935702657,29.113300492610833,2.6666666666666665,2.0,1.0
11776,What I'm Made Of,Crush 40,rock,,,/mxl/11/49/QmTVPz36NyACzymmtRQUL4s2DgjeqccXbaD3Eu7i9BywQA.mxl,English,0.6319018404907976,412.0,652.0,1.4817518248175183,3.5925758601137225,16.427880161895562,3.7372262773722627,132.0,0.32038834951456313
11777,A Carol For Christmas Eve,Misc Traditional,folk,,,/mxl/11/49/QmTV3GnQNp3h55dvuWScxaVXTuxHuWoMaCeeasTpsCCg3Z.mxl,English,0.9791666666666666,94.0,96.0,1.0,0.5184758473652126,26.926640926640953,7.956989247311828,35.0,0.3723404255319149
11778,There Came Three Kings From Far Away,Misc Traditional,folk,,,/mxl/11/19/QmTfk7Dc6dRnsaYLHNMburYgdNVySxLKbuGywjkU5kqJdL.mxl,English,1.0178571428571428,57.0,56.0,0.9464285714285714,0.4757065993945039,30.727367870225013,3.7857142857142856,30.0,0.5263157894736842
11779,Landås,Misc Traditional,folk,,,/mxl/11/19/QmTfJ6fx6k4SBtFmK5H1CKtDNDjURpNSDNVuBVaJ1RUCdd.mxl,English,0.11458333333333333,11.0,96.0,1.5081967213114753,0.7814016582172452,17.777777777777775,17.04918032786885,6.0,0.5454545454545454
11780,Whole World,Misc Traditional,folk,,,/mxl/11/19/QmTfgmzyJiYp7ynwVwFCS3Wzrb4beiTJPzTocZx78sMaRW.mxl,English,1.6417910447761195,55.0,33.5,0.5727272727272728,0.5832369066307433,48.83597883597883,3.3545454545454545,30.0,0.5454545454545454
11781,L'Arquenniere,Misc Traditional,folk,,,/mxl/11/33/QmTnnYWJ1EnMWC6HgFJuXrFUHpCV7jcsFVdzfvzpokGB8z.mxl,French,2.2777777777777777,82.0,36.0,0.43209876543209874,0.16202968825193445,31.934156378600832,3.888888888888889,31.0,0.3780487804878049
11782,dancing on my own,Calum Scott,pop,,,/mxl/11/33/QmTnAuZwXfpoSAEo65ZH4vXhzBpBjMDPGHfCS29w2E6yM3.mxl,English,0.9583333333333334,138.0,144.0,0.8515151515151516,1.2892025282558754,26.68057003823427,1.5636363636363637,53.0,0.38405797101449274
11783,Ye Sons Of Adam Now Arise,Misc Traditional,folk,,,/mxl/11/33/QmTngrnfMjwR6rntCWwNbAscehcGW8ejxzusDVE41Eb9AJ.mxl,English,1.0,80.0,80.0,0.9746835443037974,0.9805021129639026,29.17221368834274,2.620253164556962,35.0,0.4375
11784,At the birth of Christ our King,Misc Traditional,folk,,,/mxl/11/56/QmTzZ4dg3Smmc1VcuvercYd8CSMKySUrWQhjvJfgXqPj1h.mxl,English,0.2727272727272727,27.0,99.0,1.391304347826087,0.8334908483774267,15.793650793650787,4.695652173913044,15.0,0.5555555555555556
11785,The Living Principle Of,Misc Traditional,folk,,,/mxl/11/56/QmTzrqtZFQ5FP8Xg9qDz9ytBg1zxGXboycqEc5PW41dkBo.mxl,English,0.09615384615384616,5.0,52.0,1.0,0.45643546458763845,19.484936831875608,11.0,4.0,0.8
11786,auld lang syne,Misc Traditional,folk,,,/mxl/11/56/QmTzPWKkFDcgmoLUzquZt2NsMiK7FDRAocAFSWBgtdoAJW.mxl,English,0.984375,126.0,128.0,0.675531914893617,0.6111005367390183,17.05142857142858,2.0265957446808507,45.0,0.35714285714285715
11787,honeybee,The Head and the Heart,folk,,,/mxl/11/7/QmT8aRLhLSkczHoKWkbCyRJceFAiHkr3eaF3qkCPR7xrMy.mxl,English,0.9368686868686869,371.0,396.0,0.9513513513513514,1.206401085566046,36.457507672296515,2.5236486486486487,121.0,0.3261455525606469
11788,Blest Are The Sons Of Peace,Misc Traditional,folk,,,/mxl/11/7/QmT8RxkKK3sCCfUzu9e388jge3HVV1ZVz1SVtWhMnzsteG.mxl,English,1.140625,73.0,64.0,0.8472222222222222,0.6326689985516869,35.38170823885114,7.5625,32.0,0.4383561643835616
11789,trouble,Coldplay,rock,,,/mxl/11/53/QmTXa9BRcsEwYH6nUY9pyWp4TiZeDrKsuPmActkce1rkh7.mxl,English,1.2768361581920904,226.0,177.0,0.5901360544217688,0.7544908508883515,32.14715219421103,2.2933673469387754,75.0,0.33185840707964603
11790,Le maitre de maison,Misc Traditional,folk,,,/mxl/11/12/QmTBsuPyTjSwCnZK35jMyjniM98z62PZyrBm73R7AKGnNY.mxl,French,1.5737704918032787,48.0,30.5,0.6382978723404256,0.33742024525858955,25.957446808510632,7.021276595744681,24.0,0.5
11791,Middlebury,Misc Traditional,folk,,,/mxl/11/12/QmTBhR8xLdE6VdLkNhe9jFnT73m1WGuKdaniBhkHit1PxD.mxl,English,1.53125,49.0,32.0,0.6458333333333334,0.3378598904213928,15.101289134438309,1.9375,18.0,0.3673469387755102
11792,the water is wide,Misc Traditional,folk,,,/mxl/13/11/QmVbE9b3vZaMCsxNci5FmS86thA8mxFUqihAwEoBSGKsW6.mxl,English,1.1944444444444444,43.0,36.0,0.6442307692307693,0.8091219033235163,27.880690737833604,1.25,25.0,0.5813953488372093
11793,istanbul not constantinople,The Four Lads,pop,,,/mxl/13/11/QmVbTQYYEsLBkB9y734azxwfpJS2L81bUzGQcYG8bPfKMX.mxl,English,1.0058823529411764,171.0,170.0,0.9882352941176471,0.8693353464783764,23.15422885572139,5.452941176470588,63.0,0.3684210526315789
11794,the wild rover,Misc Traditional,folk,,,/mxl/13/30/QmVLBM2kFBT56GwrQPdHYh1vRcutfKGiVGFQ4mDR28G7HV.mxl,English,0.7452830188679245,79.0,106.0,1.0520833333333333,0.8243658126436079,35.86080586080586,7.364583333333333,43.0,0.5443037974683544
11795,medley,David Bowie,rock,,,/mxl/13/11/QmVbwsprvv6hGRpjxdFXL4VhkQ5aDChLgQ57U6XaMFk48K.mxl,,,,,,,,,,
11796,O Sanctissima - Latin Prayer,Misc Traditional,folk,,,/mxl/13/30/QmVLVVJ31D7Ebm3oiSYrEsqHNYkJj5GVjyRcndJXx51goj.mxl,No Lyrics,0.5625,18.0,32.0,0.6,0.3674234614174766,48.19444444444443,2.8,12.0,0.6666666666666666
11797,This Day A Child Is Born,Misc Traditional,folk,,,/mxl/13/30/QmVL1moQhUdWYbhCWLboHzTuNxiirR8ZLqx3UJkJBtVZPK.mxl,No Lyrics,0.6388888888888888,23.0,36.0,0.7111111111111111,0.609998988058258,37.335359675785206,1.7777777777777777,11.0,0.4782608695652174
11798,Would'st Thou Magnify The Story,Misc Traditional,folk,,,/mxl/13/30/QmVL1aZfh8en6eni3UehyVCmiiSNmAoQPZmS7eqCgFMxvS.mxl,German,0.984375,63.0,64.0,0.9838709677419355,0.49973978660740853,24.731182795698917,4.778225806451613,23.0,0.36507936507936506
11799,Battle Hymn of the Republic,Misc Traditional,folk,,,/mxl/13/5/QmV6M8LAaLyc4ULNpBNgQ5e9AnK11RTrM7zeauUnCtppGJ.mxl,,,,,,,,,,
11800,do i wanna know,Arctic Monkeys,rock,,,/mxl/13/5/QmV63VVAJhpmFwr5ukAJYq1TToUe22jTZ14CmKbEJ5o8it.mxl,English,1.5471698113207548,410.0,265.0,0.5529661016949154,0.6264968191360814,31.46627538688529,0.9226694915254242,143.0,0.348780487804878
11801,Finding My Way,Rush,rock,,,/mxl/13/5/QmV6fsZkmwHAewQw8fj7cgJL8wDVXfGRpkLLGDDEUZCbt8.mxl,English,0.7128378378378378,211.0,296.0,1.1714285714285715,2.6015824592960786,11.483735497188427,2.461904761904762,68.0,0.3222748815165877
11802,le temps du muguet,Francis Lemarque,pop,,,/mxl/13/5/QmV6sR3kLAmUxAb825vdUqAPVuKvXp7DeFDq7Hsup87RkJ.mxl,French,1.2083333333333333,58.0,48.0,0.7586206896551724,0.4072762693454384,37.79276517473947,2.275862068965517,25.0,0.43103448275862066
11803,everything is not what it seems,Selena Gomez,pop,,,/mxl/13/5/QmV63QMgao9SUj2PKkYJoCN13JyCHE4NvcYizxtisJVDoC.mxl,English,0.35185185185185186,38.0,108.0,0.7567567567567568,0.5884200285696553,19.6410119348381,,9.0,0.23684210526315788
11804,Chocolate Y Cafe,Misc Traditional,folk,,,/mxl/13/44/QmVtpvVAtUGtFgfUUXfBmViiwEsYR6VtshqBUygPSbznKM.mxl,Spanish,0.925,148.0,160.0,1.0612244897959184,0.9201041777449177,30.377185902609703,2.0408163265306123,57.0,0.38513513513513514
11805,Batismo - água da vida,Misc Traditional,folk,,,/mxl/13/29/QmVKu9biuHLariSXVqwACnS69Wot5ypAcdZZkpouYLKBaC.mxl,Portuguese,1.25,80.0,64.0,0.6458333333333334,0.5444639310571656,26.873385012919897,2.0,38.0,0.475
11806,The Good Comrade,Misc Traditional,folk,,,/mxl/13/4/QmV5ys914hs6AD2cotBDvYu9NpV8EZenja3CBJWHmCswNE.mxl,English,0.9375,45.0,48.0,1.0227272727272727,0.47618924635811277,34.84848484848484,15.0,23.0,0.5111111111111111
11807,The shepherds had an angel,Misc Traditional,folk,,,/mxl/13/4/QmV5oFLEpjUBda1kzTTwhKKr7igTo6HiifjXiGu3XWu8JH.mxl,English,1.6666666666666667,60.0,36.0,0.5,0.39587424507089086,30.9452736318408,2.753731343283582,28.0,0.4666666666666667
11808,radioactive,Imagine Dragons,rock,,,/mxl/13/4/QmV5DQ6kC7dNhnxMrF6UfnBy5tYyXAyrP59XVeQW2gqJod.mxl,English,0.9138888888888889,329.0,360.0,1.045731707317073,0.9882141202852919,10.598584815452268,2.5060975609756095,98.0,0.2978723404255319
11809,Instruct me in thy statutes Lord,Misc Traditional,folk,,,/mxl/13/35/QmVoNacK2Nz3YQno27xD1QQJaV235npzbPtJwyWQTPDHjE.mxl,No Lyrics,0.5333333333333333,24.0,45.0,0.9130434782608695,0.5472693858771349,30.47619047619048,2.3043478260869565,16.0,0.6666666666666666
11810,il est né le divin enfant,Misc Traditional,folk,,,/mxl/13/35/QmVoJQbx2qvNnTJ28etDsPrcEMLwASadunGqHAoAYPLWGM.mxl,,,,,,,,,,
11811,La rivière de notre enfance,Michel Sardou,pop,,,/mxl/13/32/QmVMn4LXpKYqNRZjMPcpscTzTis4nRZsTdDweiaqSV2xPL.mxl,French,2.888888888888889,416.0,144.0,0.29668049792531115,0.4143218111588682,21.259880681567477,0.9315352697095437,130.0,0.3125
11812,Down in the River to Pray,Misc Traditional,folk,,,/mxl/13/32/QmVM4iA4GvGsFBXg8pVpeQY5UaNViwg7RPU4Re1RDHXaZb.mxl,English,0.9730496453900709,343.0,352.5,0.9985754985754985,0.5540559789188714,37.09035543655178,1.943019943019943,118.0,0.34402332361516036
11813,hallelujah,Leonard Cohen,folk,,,/mxl/13/32/QmVMaycWCjjd4RuHuPVRFasgtnnxf7VrBzLxavTNyr7bGU.mxl,English,0.6816143497757847,228.0,334.5,1.2973568281938326,4.3654270542600635,11.992453621213736,3.3215859030837005,77.0,0.33771929824561403
11814,On Jordan's Bank The Baptist's Cry,Misc Traditional,folk,,,/mxl/13/10/QmVAjzq7dtRocY5JrXrVygQPSe9taiAj8VGzVQ3pxr3BpM.mxl,English,0.65625,63.0,96.0,1.5161290322580645,0.6657989496951707,26.256410256410234,2.967741935483871,25.0,0.3968253968253968
11815,danny boy,Misc Traditional,folk,,,/mxl/13/40/QmVrQfPCUt9tWkeJZ12iZCMGt5nrErgWn875mQE5VEHUAF.mxl,English,1.40625,90.0,64.0,0.6910112359550562,0.47110686052217116,15.858747993579453,2.696629213483146,27.0,0.3
11816,poulailler song,Alain Souchon,pop,,,/mxl/13/40/QmVrpK2PyjJGsbJQDq3DNfiURvg96KF1GSRSK4n6kRn8Es.mxl,French,1.1576470588235295,246.0,212.5,0.8551020408163266,0.5387291260181923,22.554425278883386,2.2653061224489797,72.0,0.2926829268292683
11817,josie,Steely Dan,rock,,,/mxl/13/40/QmVrW3HgcARQe7LhCqMSqz3J1Bnst3ax2KbXP19VdgmopR.mxl,English,0.5125,123.0,240.0,0.8032786885245902,0.8268233131601725,29.298276135886105,1.2295081967213115,37.0,0.3008130081300813
11818,demons,Imagine Dragons,rock,,,/mxl/13/48/QmVvVEhh4q3jvS6t5hahzPdMSAwjK7xRhbnDbQWYbXtVwU.mxl,English,1.2713178294573644,328.0,258.0,0.628361858190709,0.255793517952226,13.923050359883486,1.8740831295843519,92.0,0.2804878048780488
11819,Sciur padrun da li beli braghi bianchi,Misc Traditional,folk,,,/mxl/13/48/QmVvdosnZg3eYtxZZhS1ZqCCSrxWojDN5SNsRk4m6x8tkt.mxl,Slovak,0.049019607843137254,5.0,102.0,0.42016806722689076,0.34365920972043823,28.566871724766436,1.2415966386554622,4.0,0.8
11820,Glad was the message and joyous the strain,Misc Traditional,folk,,,/mxl/13/48/QmVvLYJAM9DZqNMwNfdwAEneMNNzEq2cRuGmMM8u9RpPgQ.mxl,No Lyrics,0.050505050505050504,5.0,99.0,1.2,0.7008922884438092,18.03418803418804,3.5999999999999996,3.0,0.6
11821,O Thou Joyful O Thou Wonderful,Misc Traditional,folk,,,/mxl/13/38/QmVqL6FkVsgePK1cz1VddHxbXsuZBy1rhL6nz7ADrKySQq.mxl,No Lyrics,0.3888888888888889,14.0,36.0,0.6666666666666666,0.41562369465125,53.67521367521366,3.75,10.0,0.7142857142857143
11822,Friendly Beasts,Misc Traditional,folk,,,/mxl/13/38/QmVquXFHxmkSiHH4owr61FdAaQrSWgYW2UXbMULQkerdbq.mxl,English,0.7083333333333334,34.0,48.0,1.3636363636363635,0.6188053895958223,18.181818181818183,2.6666666666666665,16.0,0.47058823529411764
11823,The Truth From Above,Misc Traditional,folk,,,/mxl/13/20/QmVFzQZNmreZYbJBK5sPqjJUi2G8VzwE2xdKkfxLXXCBVK.mxl,English,1.4166666666666667,51.0,36.0,0.64,0.26532998322843204,13.733333333333338,1.905,22.0,0.43137254901960786
11824,the wild rover,Misc Traditional,folk,,,/mxl/13/20/QmVFLJiKygTJxnZ6PskiVMcTqAnZPHMjjph5GomeUxT3Us.mxl,English,0.7452830188679245,79.0,106.0,1.0520833333333333,0.8243658126436079,35.86080586080586,7.364583333333333,43.0,0.5443037974683544
11825,Gamle Gunleik,Misc Traditional,folk,,,/mxl/13/20/QmVFkDXCKGrn7qC38sHxFS2B5yXoyGU18B9igyxHjizPQN.mxl,Danish,1.3013698630136987,95.0,73.0,0.7446808510638298,0.44658682443728437,23.482191567297953,1.4840425531914894,42.0,0.4421052631578947
11826,Go Down Moses,Misc Traditional,folk,,,/mxl/13/51/QmVWUefyKkQD8m6hZApjRweJcAiMQLRpCjQh9JGCzXDEtz.mxl,English,0.703125,45.0,64.0,0.953125,0.8782028435247747,41.80952380952382,2.8125,25.0,0.5555555555555556
11827,COME TO THE FEAST (Ogden),Misc Traditional,folk,,,/mxl/13/51/QmVWmUH7D9EoKmYKCUJGr3X4i9Fh3KG1yYDRXWHuuoGtTN.mxl,No Lyrics,0.375,24.0,64.0,0.6896551724137931,0.5099097244326171,50.74989526602429,1.5632183908045978,17.0,0.7083333333333334
11828,WEDLOCK (American),Misc Traditional,folk,,,/mxl/13/51/QmVWZSCNciVFmxDkSxMQqQQ33VzMDe9PFQN1q8rDZPwFGC.mxl,No Lyrics,0.3125,20.0,64.0,0.9523809523809523,0.5095460609293497,52.9142857142857,2.1587301587301586,13.0,0.65
11829,my immortal,Evanescence,rock,,,/mxl/13/51/QmVWSZ3vAy8prRv14TRREdLLnXk14UqrYrc1HgeisMAqqe.mxl,English,0.9270833333333334,178.0,192.0,0.9943502824858759,1.96016499307823,24.50086009408047,2.2161016949152543,84.0,0.47191011235955055
11830,the gypsy rover,Misc Traditional,folk,,,/mxl/13/37/QmVPVnWDDSSPZQUCyttfQFVBum37fcdbMDoo7MWyRqoycD.mxl,English,1.0416666666666667,75.0,72.0,0.6284403669724771,0.5591346103568874,25.54424554424554,1.8027522935779814,35.0,0.4666666666666667
11831,Schwingt freudig euch empor BWV 36,Misc Traditional,folk,,,/mxl/13/37/QmVPYLLxDCKhy5X2evEwXYVPpMikmbTvAiffvJ2pUt13k2.mxl,German,1.3717948717948718,107.0,78.0,0.6981132075471698,0.8225284455797403,25.355596784168192,4.018867924528301,40.0,0.37383177570093457
11832,Shepherds Up!,Misc Traditional,folk,,,/mxl/13/37/QmVPtrZNgJqqqubm3faWSXtxpcWznNJDNFuQtkAnvzBt3P.mxl,English,1.6666666666666667,80.0,48.0,0.5886075949367089,0.30041631104571703,21.265822784810126,5.632911392405063,26.0,0.325
11833,All Round My Hat,Misc Traditional,folk,,,/mxl/13/26/QmVjtiqc5xefMdyiJQeD1a6wwwNwNMt4Hsyx1xoTmzjFhF.mxl,English,1.15625,111.0,96.0,0.8454545454545455,0.42504253554767113,18.874458874458877,1.690909090909091,41.0,0.36936936936936937
11834,A star a star is burning,Misc Traditional,folk,,,/mxl/13/26/QmVjE6KwKeTeDRgSJYEU33xhLk553YhpymAUBU93nMjFTu.mxl,English,0.8391608391608392,60.0,71.5,0.6086956521739131,0.4880422678400794,35.29411764705885,2.3086956521739133,26.0,0.43333333333333335
11835,Suite sudarmoricaine,Misc Traditional,folk,,,/mxl/13/26/QmVj3BFQauW8ud5X56WLtxqvvj2Prhh6nWXSZRio3D9rbr.mxl,Breton,1.048780487804878,86.0,82.0,0.7017543859649122,0.5950058906004073,18.362573099415197,2.0789473684210527,37.0,0.43023255813953487
11836,shine a light,Bryan Adams,rock,,,/mxl/13/22/QmVGVQe56YE8r91eiQjNXXC3X47e5UtCtzFcuQQacAFCs1.mxl,English,0.5653153153153153,251.0,444.0,1.678,4.988393128052361,28.131295661561893,2.612,98.0,0.3904382470119522
11837,Wotanin waÅte naáon po,Misc Traditional,folk,,,/mxl/13/22/QmVGZn1og61D6RPjaijGKcuUQ4QSqnrcCCZbhaHWhUyNus.mxl,No Lyrics,0.2549019607843137,13.0,51.0,0.7619047619047619,0.41170515394739493,15.883424408014578,3.0476190476190474,10.0,0.7692307692307693
11838,The Angels Sing,Misc Traditional,folk,,,/mxl/13/6/QmV7Nshu59t5hiwtMKPdvFxMbcdqe9cDhb5c8Tzq7TJKSM.mxl,English,0.18627450980392157,19.0,102.0,1.032258064516129,0.8669761180774729,32.107340173638484,5.524193548387096,12.0,0.631578947368421
11839,i think im okay,Machine Gun Kelly,rock,,,/mxl/13/23/QmVhcCtALySfXaEbm7kjjLHPUHkjYjNZZuTmG1Qpv3FwYM.mxl,English,1.3333333333333333,448.0,336.0,0.7101910828025477,0.5033140337462468,18.470224778949625,1.1889596602972399,117.0,0.2611607142857143
11840,the less i know the better,Tame Impala,rock,,,/mxl/13/23/QmVhPHrBdZxcFVvTQpQaeA5sqJohSkvB6Pj8yStwd9GaXh.mxl,English,0.9455445544554455,382.0,404.0,0.9251968503937008,1.2764196051824102,15.7458833554801,3.4120734908136487,94.0,0.24607329842931938
11841,super trouper,ABBA,pop,,,/mxl/13/23/QmVhYeAeVDouSEEWNsgnQZP6t95xZPhYPcS3AgRbzianJF.mxl,English,0.9404761904761905,237.0,252.0,1.0420168067226891,2.4338559439745056,35.60893708281783,2.2531512605042017,80.0,0.33755274261603374
11842,Deep River,Misc Traditional,folk,,,/mxl/13/23/QmVhPU59vZdU9M92Jnt7jsKTS7zwttSJYLRt4tctbGHJKD.mxl,English,0.9375,75.0,80.0,0.7064220183486238,0.5893201228717839,46.33333333333331,4.440366972477064,38.0,0.5066666666666667
11843,Pierre et Florence,Misc Traditional,folk,,,/mxl/13/15/QmVdr61RT7pynACYmKG96yx655hev6jSYPapbaUZTzyfHx.mxl,French,1.2666666666666666,38.0,30.0,0.7297297297297297,0.39583293286153554,27.207207207207205,1.3513513513513513,19.0,0.5
11844,O Savior Of The World Forlorn,Misc Traditional,folk,,,/mxl/13/54/QmVydRBmhMTcGom2FvXGyVUQm5D6EuxiFkDAoFrV9FpSvw.mxl,German,0.19444444444444445,7.0,36.0,0.9411764705882353,0.20163690001179552,46.61654135338346,,6.0,0.8571428571428571
11845,All You That In This House Be Here,Misc Traditional,folk,,,/mxl/13/54/QmVyKm4K1gpAq3o9eJzQhJxSU3o5zH2incXrZ9MMmeFeHh.mxl,English,1.1875,38.0,32.0,0.8378378378378378,0.2340609199417402,19.36507936507937,2.493243243243243,17.0,0.4473684210526316
11846,No change of time shall ever shock,Misc Traditional,folk,,,/mxl/13/54/QmVyd71F5MpRZfYLAML1McGcYzKW3hTL3yGRK4FAkjNYun.mxl,English,0.26666666666666666,14.0,52.5,0.8145161290322581,0.38346752993447525,43.0952380952381,1.8387096774193548,9.0,0.6428571428571429
11847,Watsha,Misc Traditional,folk,,,/mxl/13/54/QmVy4WrvSa9z7UXtAoF2WCk2hfENKb77Nv3EqnmgGC9Tix.mxl,Welsh,0.87,87.0,100.0,1.127906976744186,2.077266269436196,22.69615587151136,2.755813953488372,36.0,0.41379310344827586
11848,auld lang syne,Misc Traditional,folk,,,/mxl/13/28/QmVkrPARmpxNSmoahLYGZJDWyNYYWUAm1eSEwVZcb2BKeK.mxl,English,0.8591549295774648,61.0,71.0,0.7816091954022989,0.7454889216676782,27.490996398559407,2.344827586206897,31.0,0.5081967213114754
11849,Shallow,Lady Gaga,pop,,,/mxl/13/28/QmVkCnE4omEjx6uCEoJMEHYSbsTjgnd3NYPbREHHXkRhwS.mxl,English,0.8721590909090909,307.0,352.0,1.0588235294117647,0.9455194935319851,30.960140241974994,5.509803921568627,109.0,0.3550488599348534
11850,balang araw,I Belong to the Zoo,folk,,,/mxl/13/28/QmVkPiNcB7DR7kUxML6cJfsXA3RWyTtFazMD2X1XrxdZ8G.mxl,Tagalog,1.3064516129032258,243.0,186.0,0.756198347107438,0.43475414577666277,28.890200708382523,3.6260330578512394,80.0,0.3292181069958848
